# Giten Megami Tensei translation table -- see docs/pipeline.md
# Edit the 'en' column only.  Leave it empty (or equal to 'jp') to keep the
# original bytes.  Escapes: \n newline, <wait> page-wait, {XX} control byte
# (keep them, in order), \\ \{ \< literal backslash / brace / angle.
file	rec	idx	off	tag	jp	en	ref_en	ref_src	status	note
m/MS005B.BIN	0:15	8	184	1F01	、{08:37}、{08:39}、{08:00}、{08:34}。\n以上５名{08:62}詰所{08:71}集合せよ。\n<wait>	, Sonoda, Kamikawa, Hayasaka, Kirishima.\nThe above five, assemble at the squad station.\n<wait>			draft	reads: 、園田、上河、早坂、桐島。\n以上５名は、詰所まで集合せよ。\n<wait>; reads: 、園田、上河、早坂、桐島。\n以上５名は、詰所まで集合せよ。\n<wait> @rebase-tagdiff @ours-2026-09-05
m/MS005B.BIN	0:15	9	258	1F03						
m/MS005B.BIN	0:15	10	292	1FD2	{08:37}：		Sonoda:	v005		reads: 園田：; reads: 園田： @refalign
m/MS005B.BIN	0:15	11	298	1FD3	{08:45}が俺の使っ{08:2B}{01:2E}だ。\nかなり狭い{08:5F}{08:84}、{08:45}で寝起きを{08:4C}{08:7F}よ。\n<wait>		This here is my room. There's not much space,\nbut it's still good enough to get some sleep.\n<wait>	v005		reads: ここが俺の使ってる部屋だ。\nかなり狭いんだけど、ここで寝起きをするといいよ。\n<wait>; reads: ここが俺の使ってる部屋だ。\nかなり狭いんだけど、ここで寝起きをするといいよ。\n<wait> @refalign
m/MS005B.BIN	0:15	12	364	1FD2	{08:37}：		Sonoda:	v005		reads: 園田：; reads: 園田： @refalign
m/MS005B.BIN	0:15	13	370	1FD3	{08:00}君{08:62}俺達の{01:2E}の隣、{08:39}と相{01:2E}。\n{08:34}さん{08:62}女子宿舎の方に{08:40}と思うよ。\n<wait>		Hayasaka will be staying at the room next over with Kamikawa.\nAs for Kirishima, I figure they got her something on the women's side.\n<wait>	v005		reads: 早坂君は、俺達の部屋の隣、上河と相部屋。\n桐島さんは、女子宿舎の方にいると思うよ。\n<wait>; reads: 早坂君は、俺達の部屋の隣、上河と相部屋。\n桐島さんは、女子宿舎の方にいると思うよ。\n<wait> @refalign
m/MS005B.BIN	0:15	14	463	1F03						
m/MS005B.BIN	0:15	15	568	1FD2	{08:03}：		Emi:	v005		reads: 英美：; reads: 英美： @refalign
m/MS005B.BIN	0:15	16	574	1FD3	何よあの作戦！\n{08:39}君が言う様に、{08:6C}に{01:16}達の事、捨て駒にし{08:2B}わ！\n<wait>		This "plan" sounds like total bullshit!\nThey're just sending us to our deaths!\n<wait>	v005		reads: 何よあの作戦！\n上河君が言う様に、完全にあたし達の事、捨て駒にしてるわ！\n<wait>; reads: 何よあの作戦！\n上河君が言う様に、完全にあたし達の事、捨て駒にしてるわ！\n<wait> @refalign
m/MS005B.BIN	0:15	17	644	1FD2	{08:00}：		Hayasaka:	v005		reads: 早坂：; reads: 早坂： @refalign
m/MS005B.BIN	0:15	18	650	1FD3	ああ{08:72}{08:8F}、{08:7F}チャンスだと考え{08:69}。\n<wait>		Perhaps. However, it is a great opportunity for us to prove ourselves.\n<wait>	v005		reads: ああ‥‥だが、いいチャンスだと考えよう。\n<wait>; reads: ああ‥‥だが、いいチャンスだと考えよう。\n<wait> @refalign
m/MS005B.BIN	0:15	19	691	1FD2	{08:00}：		Hayasaka:	v005		reads: 早坂：; reads: 早坂： @refalign
m/MS005B.BIN	0:15	20	697	1FD3	ヤツらに、{02:00}の底力{08:52}ヤツを、見せつけてやろうぜ！\n<wait>		Let's show those guys what Devil Busters are capable of!\n<wait>	v005		reads: ヤツらに、デビルバスターの底力ってヤツを、見せつけてやろうぜ！\n<wait>; reads: ヤツらに、デビルバスターの底力ってヤツを、見せつけてやろうぜ！\n<wait> @refalign
m/MS005B.BIN	0:15	21	754	1FD2	{08:00}：		Hayasaka:	v005		reads: 早坂：; reads: 早坂： @refalign
m/MS005B.BIN	0:15	22	760	1FD3	そうすれば、あいつらも見直す{08:8C}よ！\n<wait>		If we do that, I'm sure that they'll change their opinion about us.\n<wait>	v005		reads: そうすれば、あいつらも見直すだろうよ！\n<wait>; reads: そうすれば、あいつらも見直すだろうよ！\n<wait> @refalign
m/MS005B.BIN	0:15	23	803	1FD2	{08:39}：		Kamikawa:	v005		reads: 上河：; reads: 上河： @refalign
m/MS005B.BIN	0:15	24	809	1FD3	{08:81}あ、皆さん明日に備えま{08:80}か。\n<wait>		Well then, everyone. Go get ready. We'll meet tomorrow.\n<wait>	v005		reads: じゃあ、皆さん明日に備えましょうか。\n<wait>; reads: じゃあ、皆さん明日に備えましょうか。\n<wait> @refalign
m/MS005B.BIN	0:15	25	848	1FD2	{08:37}：		Sonoda:	v005		reads: 園田：; reads: 園田： @refalign
m/MS005B.BIN	0:15	26	854	1FD3	ああ、{01:29}な。そうし{08:69}！\n<wait>		Yes sir!\n<wait>	v005		reads: ああ、そうだな。そうしよう！\n<wait>; reads: ああ、そうだな。そうしよう！\n<wait> @refalign
m/MS005B.BIN	0:15	27	932	18	＞{02:06}\n		>What will you do?\n	v005		reads: ＞どうしますか？\n; reads: ＞どうしますか？\n @refalign
m/MS005B.BIN	0:15	28	953	1FB2	休む		Rest	v005		menu option, declared width 20 columns; menu option, declared width 20 columns @refalign
m/MS005B.BIN	0:15	29	959	1FB2	{02:05}	{02:05}	Leave	v005		reads: 出かける; menu option, declared width 20 columns
m/MS005B.BIN	0:15	30	996	13						reads: 
m/MS005B.BIN	0:15	31	999	1FD2	{08:37}：	{08:37}：	Sonoda:	v005		reads: 園田：
m/MS005B.BIN	0:15	32	1005	1FD3	おいおい。	Hey, hey. 			draft	reads: 園田： @ours-2026-09-05
m/MS005B.BIN	0:15	33	1021	1F01	！\n今の放送聞いて{08:19}のかよ！　詰所に来い{08:52}言われ{08:2B}{08:5F}ぜ。\n<wait>	!\nDidn't you hear that broadcast just now? We're told to come to the\nstation.\n<wait>			draft	reads: ！\n今の放送聞いてなかったのかよ！　詰所に来いって言われてるんだぜ。\n<wait>; reads: ！\n今の放送聞いてなかったのかよ！　詰所に来いって言われてるんだぜ。\n<wait> @ours-2026-09-05
m/MS005B.BIN	0:15	34	1085	1FD2	{08:37}：		Sonoda:	v005		reads: 園田：; reads: ！\n今の放送聞いてなかったのかよ！　詰所に来いって言われてるんだぜ。\n<wait> @refalign
m/MS005B.BIN	0:15	35	1091	1FD3	のんびり休んでる暇は{08:25}{08:5F}。行くぞ！\n		This is not the time to slack off. Let's go!\n	v005		reads: のんびり休んでる暇はないんだ。行くぞ！\n; reads: 園田： @refalign
m/MS005B.BIN	0:15	36	1135	1F03						reads: のんびり休んでる暇はないんだ。行くぞ！\n
m/MS005B.BIN	0:15	37	1141	1FD2	{08:00}：	{08:00}：	Hayasaka:	v005		reads: 早坂：
m/MS005B.BIN	0:15	38	1147	1FD3	おいっ！　		Hey!  	ours		reads: 早坂：
m/MS005B.BIN	0:15	39	1163	1F01	！！\n{08:48}{08:42}新宿解放作戦に参加{08:8E}{08:5F}ぞ！！\n<wait>		{04:FF}!!\nWe're joining the Shinjuku liberation operation now!!\n<wait>	ours		reads: ！！\nこれから新宿解放作戦に参加するんだぞ！！\n<wait> @rebase-tagdiff
m/MS005B.BIN	0:15	40	1209	1FD2	{08:00}：		Hayasaka:	v005		reads: 早坂：; reads: ！！\nこれから新宿解放作戦に参加するんだぞ！！\n<wait> @refalign
m/MS005B.BIN	0:15	41	1215	1FD3	ぬくぬくと休んでる場合{08:81}{08:25}{08:5F}。行こう！\n<wait>		This isn't the time to be relaxing all cozy. Let's go!\n<wait>	ours		reads: ぬくぬくと休んでる場合じゃないんだ。行こう！\n<wait>; reads: 早坂：
m/MS005B.BIN	0:15	42	1272	1F03						reads: ぬくぬくと休んでる場合じゃないんだ。行こう！\n<wait>
m/MS005B.BIN	0:15	43	1287	1FD0	朝目覚{08:2E}と、メンバーが一人{01:2E}に入{08:52}{08:1E}。\n<wait>	Waking in the morning, one of the members came into the room.\n<wait>	You wake up the following morning to a soldier entering your room.\n<wait>	v005	draft	reads: 朝目覚めると、メンバーが一人部屋に入ってきた。\n<wait> @ours-2026-09-05
m/MS005B.BIN	0:15	44	1360	1FD2	男性：	Man: 			draft	reads: 朝目覚めると、メンバーが一人部屋に入ってきた。\n<wait> @ours-2026-09-05
m/MS005B.BIN	0:15	45	1374	1F01	さん、{08:37}さん。{01:37}がお呼び{08:55}。\n詰所{08:71}来て下{08:49}。\n<wait>	, Sonoda. The Leader's calling for you.\nPlease come to the squad station.\n<wait>			draft	reads: さん、園田さん。リーダーがお呼びです。\n詰所まで来て下さい。\n<wait>; reads: さん、園田さん。リーダーがお呼びです。\n詰所まで来て下さい。\n<wait> @rebase-tagdiff @ours-2026-09-05
m/MS005B.BIN	0:15	46	1428	1FD2	{08:37}：		Sonoda:	v005		reads: 園田：; reads: さん、園田さん。リーダーがお呼びです。\n詰所まで来て下さい。\n<wait> @refalign
m/MS005B.BIN	0:15	47	1434	1FD3	何{08:8C}？　行こうぜ。	What could it be? Let's go, 			draft	reads: 何だろう？　行こうぜ。; reads: 園田： @ours-2026-09-05
m/MS005B.BIN	0:15	48	1458	1F01	。\n	.\n			draft	reads: 。\n; reads: 何だろう？　行こうぜ。 @ours-2026-09-05
m/MS005B.BIN	0:15	49	1487	1F03						reads: 。\n
m/MS005B.BIN	0:15	50	1504	09	ｿ{01:A0}{05:19}	ｿ{01:A0}{05:19}				reads: ｿ
m/MS005B.BIN	0:15	51	1543	1F03						reads: ｿ
m/MS005B.BIN	0:15	52	1564	1F03						
m/MS005B.BIN	0:15	53	1603	1F03						
m/MS005B.BIN	0:15	54	1714	1FD2	{08:00}：	{08:00}：	Hayasaka:	v005		reads: 早坂：
m/MS005B.BIN	0:15	55	1720	1FD3	おいっ！　起きろよ！\n<wait>		Yo! Get up!\n<wait>	v005		reads: 早坂： @refalign
m/MS005B.BIN	0:15	56	1749	1FD2	{08:37}：		Sonoda:	v005		reads: 園田：; reads: 園田： @refalign
m/MS005B.BIN	0:15	57	1755	1FD3	新宿解放作戦が進展{08:4B}{08:5F}！\n新しい情報が入{08:51}{08:5F}よ！！\n<wait>		We have obtained new intel regarding Shinjuku.\n<wait>	v005		reads: 新宿解放作戦が進展したんだ！\n新しい情報が入ったんだよ！！\n<wait>; reads: 園田： @refalign
m/MS005B.BIN	0:15	58	1813	1FD2	{08:00}：		Hayasaka:	v005		reads: 早坂：; reads: 新宿解放作戦が進展したんだ！\n新しい情報が入ったんだよ！！\n<wait> @refalign
m/MS005B.BIN	0:15	59	1819	1FD3	俺達も、解放作戦に加わる事に{08:16}{08:5F}。\n作戦会議が開か{08:2F}み{08:4E}だ、早く詰所に行こう！！\n<wait>		It sounds like they're about to hold a strategy meeting.\nLet's head there and check what's up.\n<wait>	v005		reads: 俺達も、解放作戦に加わる事になったんだ。\n作戦会議が開かれるみたいだ、早く詰所に行こう！！\n<wait>; reads: 早坂： @refalign
m/MS005B.BIN	0:15	60	1946	1FD0	目覚{08:2E}と、{08:00}達が次々に{01:2E}に入{08:52}くる{08:87}だ{08:51}。\n<wait>		You wake up to the sight of Hayasaka entering your room,\nsoon followed by the rest of the squad.\n<wait>	v005		reads: 目覚めると、早坂達が次々に部屋に入ってくるところだった。\n<wait>; reads: 俺達も、解放作戦に加わる事になったんだ。\n作戦会議が開かれるみたいだ、早く詰所に行こう！！\n<wait> @refalign
m/MS005B.BIN	0:15	61	2090	1FD2	{08:00}：		Hayasaka:	v005		reads: 早坂：; reads: 目覚めると、早坂達が次々に部屋に入ってくるところだった。\n<wait> @refalign
m/MS005B.BIN	0:15	62	2096	1FD3	おは{08:69}	Morning, 			draft	reads: おはよう; reads: 早坂： @ours-2026-09-05
m/MS005B.BIN	0:15	63	2108	1F01	、いよいよだな！！\n<wait>	, today's the day!!\n<wait>			draft	reads: 、いよいよだな！！\n<wait>; reads: おはよう @ours-2026-09-05
m/MS005B.BIN	0:15	64	2135	1FD2	{08:39}：		Kamikawa:	v005		reads: 上河：; reads: 、いよいよだな！！\n<wait> @refalign
m/MS005B.BIN	0:15	65	2147	1F01	さん。武器弾薬の準備は万全{08:55}か？\n		Do you have everything you'll need for the mission?\n	v005		reads: さん。武器弾薬の準備は万全ですか？\n; reads: 上河： @rebase-tagdiff @refalign
m/MS005B.BIN	0:15	66	2196	1FB2	{01:25}	{01:25}	Yes	v005		reads: ＹＥＳ; menu option, declared width 20 columns; reads: さん。武器弾薬の準備は万全ですか？\n
m/MS005B.BIN	0:15	67	2200	1FB2	{01:26}	{01:26}	No	v005		reads: ＮＯ; menu option, declared width 20 columns; reads: ＹＥＳ
m/MS005B.BIN	0:15	68	2224	1FD2	{08:39}：	{08:39}：	Kamikawa:	v005		reads: 上河：; reads: ＮＯ; menu option, declared width 20 columns
m/MS005B.BIN	0:15	69	2235	0B	え、{08:56}{08:79}武器だと少し不安{08:55}ね{02:08}。\n武器庫で、{08:5C}少し良い武装と取り替えら{08:2F}{08:85}{08:55}。\n<wait>	え、{08:56}{08:79}武器だと少し不安{08:55}ね{02:08}。\n武器庫で、{08:5C}少し良い武装と取り替えら{08:2F}{08:85}{08:55}。\n<wait>	Good. Still, I'm not quite sure about that gun of yours.\n<wait>	v005		reads: え、でもその武器だと少し不安ですね‥‥‥。\n武器庫で、もう少し良い武装と取り替えられるはずです。\n<wait>
m/MS005B.BIN	0:15	70	2321	1FD2	{08:39}：		Kamikawa:	v005		reads: 上河：; reads: 上河： @refalign
m/MS005B.BIN	0:15	71	2327	1FD3	急いで武器庫に行きま{08:80}！\n<wait>		Let's drop by the armoury and see if we can get you something better.\n<wait>	v005		reads: 急いで武器庫に行きましょう！\n<wait>; reads: え、でもその武器だと少し不安ですね‥‥‥。\n武器庫で、もう少し良い武装と取り替えられるはずです。\n<wait> @refalign
m/MS005B.BIN	0:15	72	2361	18	そう{08:55}か。で{08:62}{08:48}をお渡ししとき{08:5A}。\n<wait>{08:3F}ば、多少は心強い{08:55}{08:42}ね。\n<wait>		I see. Then let me give you this.\n<wait>Having it should give you at least a bit more confidence.\n<wait>	ours		reads: そうですか。では、これをお渡ししときます。\n<wait>あれば、多少は心強いですからね。\n<wait>; reads: 上河：
m/MS005B.BIN	0:15	73	2463	1F83	{03:00}	{03:00}				reads: 飛び道具; reads: 急いで武器庫に行きましょう！\n<wait>
m/MS005B.BIN	0:15	74	2477	1F80	9：					reads: そうですか。では、これをお渡ししときます。\n<wait>あれば、多少は心強いですからね。\n<wait>
m/MS005B.BIN	0:15	75	2482	1FD3	{08:7F}ん{08:55}か？\n{08:48}が無{08:18}為に、死ぬのは僕達{08:6A}{08:55}よ！\n	{08:7F}ん{08:55}か？\n{08:48}が無{08:18}為に、死ぬのは僕達{08:6A}{08:55}よ！\n	Is that all right?\nWithout this, it's us who ends up dying!\n	ours		reads: いいんですか？\nこれが無かった為に、死ぬのは僕達なんですよ！\n; reads: 飛び道具
m/MS005B.BIN	0:15	76	2544	1FB2	{08:7F}！		That's Fine!	ours		reads: いい！; menu option, declared width 20 columns
m/MS005B.BIN	0:15	77	2550	1FB2	考え直す		Reconsider	ours		menu option, declared width 20 columns; reads: いいんですか？\nこれが無かった為に、死ぬのは僕達なんですよ！\n
m/MS005B.BIN	0:15	78	2653	1F83	{03:00}	{03:00}				reads: 飛び道具; reads: いい！; menu option, declared width 20 columns
m/MS005B.BIN	0:15	79	2669	1F80	9：					menu option, declared width 20 columns
m/MS005B.BIN	0:15	80	2674	1FD3	{08:7F}ん{08:55}か？\n{08:48}が無{08:18}為に、死ぬのは僕達{08:6A}{08:55}よ！\n	{08:7F}ん{08:55}か？\n{08:48}が無{08:18}為に、死ぬのは僕達{08:6A}{08:55}よ！\n	Is that all right?\nWithout this, it's us who ends up dying!\n	ours		reads: いいんですか？\nこれが無かった為に、死ぬのは僕達なんですよ！\n; reads: 山瀬勇
m/MS005B.BIN	0:15	81	2736	1FB2	{08:7F}！	{08:7F}！	That's Fine!	ours		reads: いい！; menu option, declared width 20 columns
m/MS005B.BIN	0:15	82	2742	1FB2	考え直す	考え直す	Reconsider	ours		menu option, declared width 20 columns; reads: 飛び道具
m/MS005B.BIN	0:15	83	2798	1FD2	{08:39}：		Kamikawa:	v005		reads: 上河：; reads: 上河： @refalign
m/MS005B.BIN	0:15	84	2804	1FD3	{02:08}わかりま{08:4B}。そこ{08:71}言うの{08:7D}{02:08}\n<wait>僕達の命、預けま{08:4B}{08:42}ね！\n<wait>		......Understood. If you say so much......\n<wait>Then I'm trusting you with our lives!\n<wait>	ours		reads: ‥‥‥わかりました。そこまで言うのなら‥‥‥\n<wait>僕達の命、預けましたからね！\n<wait>; reads: いいんですか？\nこれが無かった為に、死ぬのは僕達なんですよ！\n
m/MS005B.BIN	0:15	85	2890	1FD2	{08:37}：		Sonoda:	v005		reads: 園田：; reads: いい！; menu option, declared width 20 columns @refalign
m/MS005B.BIN	0:15	86	2896	1FD3	{08:81}あ、出発だ！！\n<wait>		All right, let's move out!!\n<wait>	ours		reads: じゃあ、出発だ！！\n<wait>; menu option, declared width 20 columns
m/MS005B.BIN	0:15	87	2921	1FD2	{08:00}：	{08:00}：	Hayasaka:	v005		reads: 早坂：; reads: 山瀬勇
m/MS005B.BIN	0:15	88	2927	1FD3	おうッ！！\n<wait>	おうッ！！\n<wait>	Yeah!!\n<wait>	ours		
m/MS005B.BIN	0:15	89	2947	1FD2	{08:39}：		Kamikawa:	v005		reads: 上河：; reads: 上河： @refalign
m/MS005B.BIN	0:15	90	2958	09	{08:56}、{08:4D}以上の装備は{08:45}では期待でき{02:0A}よ。\n<wait>		But you can't expect any better equipment than this here.\n<wait>	ours		reads: でも、それ以上の装備はここでは期待できませんよ。\n<wait>; reads: ‥‥‥わかりました。そこまで言うのなら‥‥‥\n<wait>僕達の命、預けましたからね！\n<wait>
m/MS005B.BIN	0:15	91	3005	1FD2	{08:39}：		Kamikawa:	v005		reads: 上河：; reads: 園田： @refalign
m/MS005B.BIN	0:15	92	3011	1FD3	集合場所に向か{08:89}{08:80}。\n<wait>		Let's head to the meeting point.\n<wait>	ours		reads: 集合場所に向かいましょう。\n<wait>; reads: じゃあ、出発だ！！\n<wait>
m/MS005B.BIN	0:15	93	3040	1FD2	{08:39}：		Kamikawa:	v005		reads: 上河：; reads: 早坂： @refalign
